Year,Month,Day,Hour,Minute,Temperature  [2 m above gnd],Total Precipitation (high resolution)  [sfc],Wind Speed  [10 m above gnd],Wind Direction  [10 m above gnd]
2016,12,15,22,0,1.93,0,8.85,116.57
2016,12,15,23,0,2.18,0,9.83,118.44
2016,12,16,0,0,2.38,0,10.64,113.96
2016,12,16,1,0,2.05,0,12.1,112.75
2016,12,16,2,0,1.73,0,13.38,113.81
2016,12,16,3,0,1.12,0,13.36,117.26
2016,12,16,4,0,0.86,0,14.18,113.96
2016,12,16,5,0,0.67,0,14.18,113.96
2016,12,16,6,0,0.56,0,14.81,115.94
2016,12,16,7,0,0.77,0,17.45,111.8
2016,12,16,8,0,0.53,0,20.52,111.61
2016,12,16,9,0,0.18,0,21.6,113.57
2016,12,16,10,0,0.64,0,19.64,116.1
2016,12,16,11,0,2.23,0,19.86,112.38
2016,12,16,12,0,3.49,0,19.26,110.81
2016,12,16,13,0,4.6,0,16.97,107.28
2016,12,16,14,0,6.31,0,17.78,111.37
2016,12,16,15,0,7.44,0,15.94,108.43
2016,12,16,16,0,7.6,0,13.63,102.2
2016,12,16,17,0,6.84,0,10.54,97.85
2016,12,16,18,0,5.5,0,10.66,101.69
2016,12,16,19,0,3.72,0,8.31,107.65
2016,12,16,20,0,2.58,0,6.76,115.2
2016,12,16,21,0,1.85,0,5.96,115.02
2016,12,16,22,0,1.07,0,6.62,112.38
2016,12,16,23,0,0.51,0,6.83,108.43
2016,12,17,0,0,-0.09,0,6.57,99.46
2016,12,17,1,0,-0.31,0,6.61,119.36
2016,12,17,2,0,0.57,0,6.29,103.24
2016,12,17,3,0,0.43,0,6.21,100.01
2016,12,17,4,0,0.72,0,5.24,105.95
2016,12,17,5,0,1.41,0,5.35,109.65
2016,12,17,6,0,2,0,5.24,105.95
2016,12,17,7,0,2.32,0,5.59,104.93
2016,12,17,8,0,2.51,0,5.24,105.95
2016,12,17,9,0,3.03,0,4.55,108.43
2016,12,17,10,0,3.2,0,4.02,100.3
2016,12,17,11,0,3.62,0,2.9,119.74
2016,12,17,12,0,5.05,0,3.05,135
2016,12,17,13,0,7.03,0,1.14,108.43
2016,12,17,14,0,6.88,0,5.48,66.8
2016,12,17,15,0,8.13,0,5.09,45
2016,12,17,16,0,8.49,0,4.69,4.4
2016,12,17,17,0,8.28,0,5.32,331.7
2016,12,17,18,0,7.18,0,5.09,315
2016,12,17,19,0,6.42,0,3.67,281.31
2016,12,17,20,0,6,0,3.24,270
2016,12,17,21,0,5.96,0,2.88,270
2016,12,17,22,0,6,0,2.81,219.81
2016,12,17,23,0,6.02,0,2.62,195.95
2016,12,18,0,0,5.92,0,0.51,135
2016,12,18,1,0,5.66,0,1.48,75.96
2016,12,18,2,0,5.08,0,1.53,45
2016,12,18,3,0,4.57,0,1.44,360
2016,12,18,4,0,3.86,0,2.9,299.74
2016,12,18,5,0,3.46,0,3.96,270
2016,12,18,6,0,3.18,0,4.02,280.3
2016,12,18,7,0,2.87,0,3.62,275.71
2016,12,18,8,0,2.69,0,3.67,281.31
2016,12,18,9,0,2.43,0,3.42,288.43
2016,12,18,10,0,2.38,0,2.1,300.96
2016,12,18,11,0,2.74,0,2.55,315
2016,12,18,12,0,3.73,0,3.6,323.13
2016,12,18,13,0,4.96,0,3.55,293.96
2016,12,18,14,0,4.62,0,6.19,324.46
2016,12,18,15,0,5.58,0,7.79,326.31
2016,12,18,16,0,5.86,0,9.59,325.71
2016,12,18,17,0,5.3,0,9.45,319.64
2016,12,18,18,0,4.09,0,8.79,304.99
2016,12,18,19,0,3.31,0,8.83,281.77
2016,12,18,20,0,3.13,0,7.86,285.95
2016,12,18,21,0,2.6,0,6.44,296.57
2016,12,18,22,0,2.17,0,4.74,278.75
2016,12,18,23,0,1.64,0,5.86,280.62
2016,12,19,0,0,1.35,0,5.15,282.09
2016,12,19,1,0,1.33,0,3.62,264.29
2016,12,19,2,0,1.39,0,2.55,225
2016,12,19,3,0,1.47,0,3.22,243.43
2016,12,19,4,0,1.07,0,2.88,270
2016,12,19,5,0,0.95,0,2.6,326.31
2016,12,19,6,0,0.65,0,2.88,360
2016,12,19,7,0,0.34,0,2.28,18.43
2016,12,19,8,0,-0.05,0,2.16,360
2016,12,19,9,0,-0.67,0,2.04,45
2016,12,19,10,0,-0.52,0,5.01,21.04
2016,12,19,11,0,0.48,0,5.94,14.04
2016,12,19,12,0,1.96,0,4.69,4.4
2016,12,19,13,0,3.21,0,4.33,41.63
2016,12,19,14,0,5.96,0,16.97,107.28
2016,12,19,15,0,6.59,0,17.41,97.13
2016,12,19,16,0,6.8,0,11.97,74.29
2016,12,19,17,0,6.69,0,9.73,51.01
2016,12,19,18,0,5.79,0,9.89,79.51
2016,12,19,19,0,4.17,0,6.62,67.62
2016,12,19,20,0,2.63,0,7.21,92.86
2016,12,19,21,0,1.8,0,7.7,127.41
2016,12,19,22,0,1.4,0,7.79,123.69
2016,12,19,23,0,1.07,0,9.57,109.8
2016,12,20,0,0,0.61,0,8.31,107.65
2016,12,20,1,0,0.36,0,8.53,117.65
2016,12,20,2,0,0.35,0,7.15,130.91
2016,12,20,3,0,0.07,0,2.31,128.66
2016,12,20,4,0,-0.49,0,0.36,360
2016,12,20,5,0,-0.94,0,5.32,331.7
2016,12,20,6,0,-1.94,0,8.5,323.62
2016,12,20,7,0,-2.41,0,11.97,316.22
2016,12,20,8,0,-2.43,0,8.59,303.02
2016,12,20,9,0,-2.05,0,6.16,276.71
2016,12,20,10,0,-1.49,0,4.21,289.98
2016,12,20,11,0,0.52,0,1.94,291.8
2016,12,20,12,0,1.26,0,2.9,7.13
2016,12,20,13,0,1.87,0,3.24,360
2016,12,20,14,0,5.28,0,4.74,98.75
2016,12,20,15,0,6.01,0,2.9,97.13
2016,12,20,16,0,6.32,0,1.48,14.04
2016,12,20,17,0,5.84,0,6.79,327.99
2016,12,20,18,0,3.43,0,8.4,316.74
2016,12,20,19,0,2.38,0,5.15,282.09
2016,12,20,20,0,2.16,0,3.26,276.34
2016,12,20,21,0,1.92,0,1.61,296.57
2016,12,20,22,0,2,0,1.61,206.57
2016,12,20,23,0,2.13,0,1.8,233.13
2016,12,21,0,0,2.19,0,0.8,243.43
2016,12,21,1,0,2.04,0,1.94,248.2
2016,12,21,2,0,2.31,0,1.08,180
2016,12,21,3,0,2.43,0,4.02,153.43
2016,12,21,4,0,2.64,0,4.51,118.61
2016,12,21,5,0,2.37,0,5.15,102.09
2016,12,21,6,0,2.25,0,3.67,101.31
2016,12,21,7,0,2.19,0,3.4,122.01
2016,12,21,8,0,2.03,0,1.14,18.43
2016,12,21,9,0,1.21,0,3.32,319.4
2016,12,21,10,0,1.49,0,3.62,264.29
2016,12,21,11,0,2.37,0,3.08,290.56
2016,12,21,12,0,3.26,0,4.1,322.13
2016,12,21,13,0,4.18,0,4.1,307.87
2016,12,21,14,0,4.84,0,2.19,80.54
2016,12,21,15,0,5.74,0,0.51,315
2016,12,21,16,0,6.2,0,1.8,216.87
2016,12,21,17,0,6.02,0,2.16,180
2016,12,21,18,0,5.86,0,3.32,139.4
2016,12,21,19,0,5.84,0,5.35,132.27
2016,12,21,20,0,5.39,0,6.7,126.25
2016,12,21,21,0,4.63,0,7.57,115.35
2016,12,21,22,0,3.87,0,5.59,104.93
2016,12,21,23,0,3.06,0,3.71,119.05
2016,12,22,0,0,3.2,0,4.02,169.7
2016,12,22,1,0,4.01,0,3.62,185.71
2016,12,22,2,0,4.26,0,2.52,180
2016,12,22,3,0,4.19,0,3.24,180
2016,12,22,4,0,4.32,0,4.9,162.9
2016,12,22,5,0,4.74,0,7.64,135
2016,12,22,6,0,4.15,0,8.83,101.77
2016,12,22,7,0,2.73,0,7.86,105.95
2016,12,22,8,0,2.12,0,5.15,114.78
2016,12,22,9,0,2,0,5.35,109.65
2016,12,22,10,0,2.26,0,5.01,111.04
2016,12,22,11,0,2.97,0,4.83,116.57
2016,12,22,12,0,3.81,0,4.45,104.04
2016,12,22,13,0,4.68,0,4.45,104.04
2016,12,22,14,0,6.64,0,6.92,98.97
2016,12,22,15,0,8.02,0,6.88,96.01
2016,12,22,16,0,8.49,0,5.76,90
2016,12,22,17,0,8.46,0,5.45,97.59
2016,12,22,18,0,8.26,0,5.69,124.7
2016,12,22,19,0,8.11,0,7.13,135
2016,12,22,20,0,7.78,0,6.62,135
2016,12,22,21,0,7.89,0,5.19,146.31
2016,12,22,22,0,7.77,0,2.74,246.8
2016,12,22,23,0,7.61,0.1,5.15,294.78
2016,12,23,0,0,7.64,0.2,6.12,270
2016,12,23,1,0,6.85,0.4,7.9,245.77
2016,12,23,2,0,6.9,0.2,6.15,249.44
2016,12,23,3,0,6.99,0,4.33,265.24
2016,12,23,4,0,6.71,0,4.83,296.57
2016,12,23,5,0,6.16,0,2.9,299.74
2016,12,23,6,0,5.99,0,2.9,277.13
2016,12,23,7,0,5.91,0,1.84,281.31
2016,12,23,8,0,5.67,0,2.97,345.96
2016,12,23,9,0,5.19,0,3.08,20.56
2016,12,23,10,0,5.05,0,2.41,26.57
2016,12,23,11,0,5.57,0,1.61,116.57
2016,12,23,12,0,6.48,0,4.51,118.61
2016,12,23,13,0,7.57,0,5.94,104.04
2016,12,23,14,0,6.59,0,1.8,270
2016,12,23,15,0,7.38,0,1.48,255.96
2016,12,23,16,0,7.99,0,0.51,135
2016,12,23,17,0,7.84,0,1.14,71.57
2016,12,23,18,0,7.25,0,2.28,18.43
2016,12,23,19,0,7.06,0,1.8,323.13
2016,12,23,20,0,6.91,0,2.9,299.74
2016,12,23,21,0,6.74,0,2.97,284.04
2016,12,23,22,0,6.81,0,4.8,282.99
2016,12,23,23,0,6.54,0,4.9,287.1
2016,12,24,0,0,6.31,0,2.97,255.96
2016,12,24,1,0,6.57,0,0.51,135
2016,12,24,2,0,6.31,0,1.48,284.04
2016,12,24,3,0,6.65,0,7.75,248.2
2016,12,24,4,0,6.24,0,8.22,241.19
2016,12,24,5,0,6.2,0,7.65,221.19
2016,12,24,6,0,6.16,0,6.38,196.39
2016,12,24,7,0,5.29,0,6.64,167.47
2016,12,24,8,0,4.86,0,6.57,170.54
2016,12,24,9,0,5.75,0,6.52,186.34
2016,12,24,10,0,7.35,0,5.48,203.2
2016,12,24,11,0,9.08,0,3.67,258.69
2016,12,24,12,0,10.53,0,9.35,285.64
2016,12,24,13,0,10.38,0.1,21.96,270.94
2016,12,24,14,0,11.08,0,25.63,280.52
2016,12,24,15,0,9.63,0.1,26.8,276.17
2016,12,24,16,0,9.51,0,25.51,278.93
2016,12,24,17,0,8.61,0,20.91,272.96
2016,12,24,18,0,8,0,15.12,271.36
2016,12,24,19,0,7.56,0,11.16,270
2016,12,24,20,0,7.22,0,10.31,257.91
2016,12,24,21,0,6.99,0,10.14,253.5
2016,12,24,22,0,6.83,0,10.59,260.22
2016,12,24,23,0,6.98,0,12.96,270
2016,12,25,0,0,6.56,0,14.4,271.43
2016,12,25,1,0,6.52,0,11.9,266.53
2016,12,25,2,0,6.08,0,10.95,260.54
2016,12,25,3,0,6.22,0,10.18,261.87
2016,12,25,4,0,6.31,0,10.04,255.47
2016,12,25,5,0,6.5,0,10.83,254.58
2016,12,25,6,0,6.53,0,13.21,252.55
2016,12,25,7,0,6.49,0,12.43,247.89
2016,12,25,8,0,6.73,0,15.19,233.67
2016,12,25,9,0,6.83,0,12.73,241.26
2016,12,25,10,0,6.54,0,14.15,262.69
2016,12,25,11,0,7.64,0,18.23,260.91
2016,12,25,12,0,8.9,0,19,260.18
2016,12,25,13,0,9.54,0,19.65,261.57
2016,12,25,14,0,9.88,0,20.52,270
2016,12,25,15,0,10.46,0,19.81,267.92
2016,12,25,16,0,10.78,0,18.36,268.88
2016,12,25,17,0,10.69,0,16.2,270
2016,12,25,18,0,9.9,0,15.12,271.36
2016,12,25,19,0,9.33,0,12.24,270
2016,12,25,20,0,8.53,0,10.8,270
2016,12,25,21,0,7.49,0,8.35,262.57
2016,12,25,22,0,7.22,0,6.16,263.29
2016,12,25,23,0,6.97,0,5.15,257.91
2016,12,26,0,0,7.04,0,5.96,244.98
2016,12,26,1,0,7.02,0,6.49,236.31
2016,12,26,2,0,6.89,0,6.7,233.75
2016,12,26,3,0,6.92,0,7.9,226.85
2016,12,26,4,0,6.69,0,8.65,225
2016,12,26,5,0,6.54,0,8.4,210.96
2016,12,26,6,0,6.57,0,8.85,206.57
2016,12,26,7,0,6.42,0,9.02,208.61
2016,12,26,8,0,6.56,0,8.59,213.02
2016,12,26,9,0,6.66,0,7.1,210.47
2016,12,26,10,0,7.03,0,6.49,199.44
2016,12,26,11,0,9.43,0,6.92,231.34
2016,12,26,12,0,11.87,0,16.94,267.56
2016,12,26,13,0,11.88,0,21.96,269.06
2016,12,26,14,0,10.44,0,20.24,264.9
2016,12,26,15,0,10.69,0,18.58,261.09
2016,12,26,16,0,11.27,0,16.66,263.8
2016,12,26,17,0,10.68,0.1,18,270
2016,12,26,18,0,9.96,0.1,14.51,262.87
2016,12,26,19,0,9.83,0.1,12.96,270
2016,12,26,20,0,9.47,0.2,15.39,280.78
2016,12,26,21,0,9.11,0,18.46,290.56
2016,12,26,22,0,8.59,0,17.21,322.65
2016,12,26,23,0,6.96,0,14.33,348.41
2016,12,27,0,0,5.57,0,7.42,320.91
2016,12,27,1,0,5.51,0,5.63,296.57
2016,12,27,2,0,5.15,0,5.99,302.74
2016,12,27,3,0,4.58,0,5.99,327.26
2016,12,27,4,0,3.46,0,4.21,340.02
2016,12,27,5,0,2.48,0,2.28,341.57
2016,12,27,6,0,1.52,0,2.52,270
2016,12,27,7,0,0.78,0,2.41,243.43
2016,12,27,8,0,0.5,0,2.16,180
2016,12,27,9,0,-0.07,0,6.61,150.64
2016,12,27,10,0,0.03,0,7.42,157.17
2016,12,27,11,0,1.05,0,6.11,135
2016,12,27,12,0,2.14,0,5.05,94.09
2016,12,27,13,0,3.25,0,2.16,90
2016,12,27,14,0,4.56,0,3.22,26.57
2016,12,27,15,0,5.48,0,3.98,5.19
2016,12,27,16,0,5.8,0,5.15,347.91
2016,12,27,17,0,5.43,0,5.32,331.7
2016,12,27,18,0,4.86,0,4.1,322.13
2016,12,27,19,0,4.23,0,2.6,303.69
2016,12,27,20,0,3.49,0,1.08,270
2016,12,27,21,0,2.99,0,0.36,180
2016,12,27,22,0,2.58,0,1.84,191.31
2016,12,27,23,0,2.36,0,1.8,180
2016,12,28,0,0,1.86,0,2.74,113.2
2016,12,28,1,0,1.24,0,4.68,112.62
2016,12,28,2,0,0.87,0,4.21,109.98
2016,12,28,3,0,0.53,0,4.51,118.61
2016,12,28,4,0,0.1,0,3.55,113.96
2016,12,28,5,0,-0.05,0,2.81,129.81
2016,12,28,6,0,-0.02,0,2.6,146.31
2016,12,28,7,0,-0.12,0,2.81,129.81
2016,12,28,8,0,-0.28,0,2.6,123.69
2016,12,28,9,0,-0.47,0,3.1,125.54
2016,12,28,10,0,-0.08,0,4.1,127.87
2016,12,28,11,0,1.49,0,3.24,90
2016,12,28,12,0,3,0,6.13,86.63
2016,12,28,13,0,4.43,0,7.42,75.96
2016,12,28,14,0,4.85,0,4.84,48.01
2016,12,28,15,0,5.88,0,5.35,42.27
2016,12,28,16,0,6.31,0,6.11,45
2016,12,28,17,0,6.1,0,5.5,31.61
2016,12,28,18,0,5.17,0,5.45,7.59
2016,12,28,19,0,3.28,0,2.28,18.43
2016,12,28,20,0,2.08,0,0.8,153.43
2016,12,28,21,0,1.22,0,2.19,189.46
2016,12,28,22,0,1.09,0,3.24,180
2016,12,28,23,0,0.93,0,3.4,147.99
2016,12,29,0,0,0.51,0,3.56,135
2016,12,29,1,0,0.34,0,4.69,122.47
2016,12,29,2,0,0.21,0,6.03,107.35
2016,12,29,3,0,0.21,0,8.05,116.57
2016,12,29,4,0,0.2,0,8.85,116.57
2016,12,29,5,0,-0.13,0,9.5,114.62
2016,12,29,6,0,-0.11,0,10.99,121.61
2016,12,29,7,0,-0.31,0,12.1,120.38
2016,12,29,8,0,-0.53,0,12.24,118.07
2016,12,29,9,0,-0.66,0,10.14,117.47
2016,12,29,10,0,-0.4,0,5.48,113.2
2016,12,29,11,0,0.87,0,3.26,96.34
2016,12,29,12,0,1.52,0,3.55,23.96
2016,12,29,13,0,0.84,0,6.03,342.65
2016,12,29,14,0,4.06,0,7.24,354.29
2016,12,29,15,0,2.91,0,7.24,333.43
2016,12,29,16,0,3.11,0,6.7,323.75
2016,12,29,17,0,3.19,0,6.37,312.71
2016,12,29,18,0,3.18,0,5.32,298.3
2016,12,29,19,0,3.02,0,4.69,274.4
2016,12,29,20,0,2.53,0,5.63,243.43
2016,12,29,21,0,2.47,0,5.48,203.2
2016,12,29,22,0,1.81,0,7.73,152.24
2016,12,29,23,0,1.03,0,9.93,133.53
2016,12,30,0,0,1.15,0,10.88,124.22
2016,12,30,1,0,0.12,0,10.74,129.56
2016,12,30,2,0,-0.27,0,8.29,124.38
2016,12,30,3,0,-0.61,0,6.3,120.96
2016,12,30,4,0,-0.8,0,7.09,113.96
2016,12,30,5,0,-0.82,0,6.62,112.38
2016,12,30,6,0,-0.89,0,6.29,113.63
2016,12,30,7,0,-1.05,0,7.97,108.43
2016,12,30,8,0,-1.27,0,7.97,108.43
2016,12,30,9,0,-1.42,0,7.97,108.43
2016,12,30,10,0,-1.17,0,8.77,109.18
2016,12,30,11,0,0.17,0,9,106.26
2016,12,30,12,0,1.92,0,8.4,99.87
2016,12,30,13,0,2.87,0,6.16,96.71
2016,12,30,14,0,4.31,0,5.51,101.31
2016,12,30,15,0,4.87,0,2.9,97.13
2016,12,30,16,0,5.11,0,2.52,90
2016,12,30,17,0,4.78,0,3.24,90
2016,12,30,18,0,4.54,0,4.68,90
2016,12,30,19,0,3.92,0,5.94,104.04
2016,12,30,20,0,3.36,0,5.32,118.3
2016,12,30,21,0,2.85,0,3.6,126.87
2016,12,30,22,0,2.38,0,2.41,153.43
2016,12,30,23,0,2.4,0,3.08,159.44
2016,12,31,0,0,2.51,0,3.83,138.81
2016,12,31,1,0,2.49,0,4.58,135
2016,12,31,2,0,2.5,0,4.61,128.66
2016,12,31,3,0,2.31,0,5,120.26
2016,12,31,4,0,2.2,0,4.61,128.66
2016,12,31,5,0,2.21,0,4.84,131.99
2016,12,31,6,0,2.32,0,5.4,126.87
2016,12,31,7,0,2.36,0,6.19,125.54
2016,12,31,8,0,2.25,0,6.49,123.69
2016,12,31,9,0,1.88,0,6.76,115.2
2016,12,31,10,0,1.8,0,5.8,119.74
2016,12,31,11,0,2.23,0,5.8,119.74
2016,12,31,12,0,2.95,0,4.8,102.99
2016,12,31,13,0,3.95,0,3.76,106.7
2016,12,31,14,0,3.73,0,4.55,108.43
2016,12,31,15,0,4.29,0,4.55,108.43
2016,12,31,16,0,4.73,0,4.69,94.4
2016,12,31,17,0,5.01,0,6.49,93.18
2016,12,31,18,0,4.59,0,8.12,102.8
2016,12,31,19,0,3.51,0,8.23,113.2
2016,12,31,20,0,2.91,0,6.61,119.36
2016,12,31,21,0,2.97,0,5.99,122.74
2016,12,31,22,0,3.17,0,5.4,126.87
2016,12,31,23,0,3.29,0,4.61,128.66
2017,1,1,0,0,3.32,0,4.61,128.66
2017,1,1,1,0,3.39,0,5.9,127.57
2017,1,1,2,0,3.38,0,5.99,122.74
2017,1,1,3,0,3.39,0,6.41,128.16
2017,1,1,4,0,3.45,0,5.63,116.57
2017,1,1,5,0,2.98,0,6.49,109.44
2017,1,1,6,0,2.49,0,6.76,115.2
2017,1,1,7,0,2.25,0,7.86,105.95
2017,1,1,8,0,1.89,0,8.31,107.65
2017,1,1,9,0,1.65,0,8.85,116.57
2017,1,1,10,0,1.75,0,9.2,120.58
2017,1,1,11,0,2.12,0,8.7,114.44
2017,1,1,12,0,3.23,0,7.09,113.96
2017,1,1,13,0,4.29,0,5.63,116.57
2017,1,1,14,0,4.59,0,3.96,90
2017,1,1,15,0,5.41,0,1.3,33.69
2017,1,1,16,0,5.61,0,1.02,315
2017,1,1,17,0,5.31,0,0.36,90
2017,1,1,18,0,4.98,0,3.6,126.87
2017,1,1,19,0,4.88,0,5.32,118.3
2017,1,1,20,0,4.26,0,6.3,120.96
2017,1,1,21,0,3.47,0,6.99,124.51
2017,1,1,22,0,3.2,0,6.37,132.71
2017,1,1,23,0,3.02,0,6.13,139.76
2017,1,2,0,0,2.9,0,5.62,140.19
2017,1,2,1,0,2.68,0,4.84,138.01
2017,1,2,2,0,2.43,0,3.89,146.31
2017,1,2,3,0,2.34,0,3.08,159.44
2017,1,2,4,0,2.14,0,2.6,213.69
2017,1,2,5,0,1.99,0,4.74,261.25
2017,1,2,6,0,2.07,0,7.64,278.13
2017,1,2,7,0,2.41,0,6.12,270
2017,1,2,8,0,2.27,0,5.96,244.98
2017,1,2,9,0,2.23,0,6.99,258.11
2017,1,2,10,0,2.2,0,7.24,264.29
2017,1,2,11,0,3.04,0,10.11,265.91
2017,1,2,12,0,3.92,0,16.6,266.27
2017,1,2,13,0,4.51,0,20.16,268.98
2017,1,2,14,0,4.3,0,16.95,282.26
2017,1,2,15,0,4.42,0,17.76,287.7
2017,1,2,16,0,3.77,0.1,18.89,300.96
2017,1,2,17,0,1.76,0.8,17.42,341.94
2017,1,2,18,0,0.56,0.8,19.08,1.08
2017,1,2,19,0,0.35,0.5,15.38,343.69
2017,1,2,20,0,0.4,0,15.32,330.42
2017,1,2,21,0,-0.12,0,15.99,328.82
2017,1,2,22,0,-0.83,0,10.83,338.55
2017,1,2,23,0,-0.81,0,4.02,296.57
2017,1,3,0,0,-0.59,0,5.15,245.22
2017,1,3,1,0,-0.54,0,4.39,235.01
2017,1,3,2,0,-0.23,0,1.48,255.96
2017,1,3,3,0,-0.05,0,1.48,75.96
2017,1,3,4,0,-0.25,0,2.19,99.46
2017,1,3,5,0,-0.45,0,3.1,144.46
2017,1,3,6,0,-0.78,0,2.62,164.05
2017,1,3,7,0,-1.47,0,2.88,180
2017,1,3,8,0,-2.44,0,4.1,195.26
2017,1,3,9,0,-2.55,0,4.2,210.96
2017,1,3,10,0,-2.2,0,4.02,206.57
2017,1,3,11,0,-0.62,0,3.98,174.81
2017,1,3,12,0,1.63,0,2.19,170.54
2017,1,3,13,0,2.96,0,1.02,225
2017,1,3,14,0,1.3,0,1.8,360
2017,1,3,15,0,1.79,0,2.81,309.81
2017,1,3,16,0,2.26,0,3.42,288.43
2017,1,3,17,0,2.2,0,2.97,255.96
2017,1,3,18,0,2.01,0,3.71,240.95
2017,1,3,19,0,2.1,0,5.12,230.71
2017,1,3,20,0,0.96,0,7.9,226.85
2017,1,3,21,0,0.03,0,11.89,234.87
2017,1,3,22,0,-0.1,0,11.61,240.26
2017,1,3,23,0,-0.2,0,11.11,245.1
2017,1,4,0,0,-0.12,0,11.63,248.2
2017,1,4,1,0,-0.03,0,12.31,254.74
2017,1,4,2,0,0.16,0,13.8,262.5
2017,1,4,3,0,0.47,0,14.56,261.47
2017,1,4,4,0,1.05,0,17.28,268.81
2017,1,4,5,0,1.26,0,18.25,247.99
2017,1,4,6,0,1.58,0,20.06,248.96
2017,1,4,7,0,1.72,0,21.66,248.55
2017,1,4,8,0,1.71,0,25.15,246.37
2017,1,4,9,0,1.73,0,26.98,251.32
2017,1,4,10,0,1.98,0,29.18,254.25
2017,1,4,11,0,2.77,0,33.7,256.41
2017,1,4,12,0,3.29,0.1,34.88,262.29
2017,1,4,13,0,3.04,0,34.61,267.02
2017,1,4,14,0,2.49,0.1,32.83,266.23
2017,1,4,15,0,2.48,0.2,34.94,268.23
2017,1,4,16,0,2.71,0.1,39.96,270
2017,1,4,17,0,2.25,0.1,40.35,272.05
2017,1,4,18,0,1.66,0.1,39.24,270
2017,1,4,19,0,1.29,0,41.07,272.01
2017,1,4,20,0,1.43,0.3,41.07,272.01
2017,1,4,21,0,1.92,0.6,35.46,275.83
2017,1,4,22,0,2.46,0.2,30.07,286.7
2017,1,4,23,0,2.41,0,24.54,292.43
2017,1,5,0,0,1.39,0,21.63,288.43
2017,1,5,1,0,1.61,0,21.66,285.42
2017,1,5,2,0,1.4,0,25.96,286.93
2017,1,5,3,0,1.4,0.1,24.27,302.28
2017,1,5,4,0,1.61,0.1,23.23,319.4
2017,1,5,5,0,0.94,0,16.98,327.99
2017,1,5,6,0,-0.21,0,12.82,321.84
2017,1,5,7,0,-0.87,0,9.59,304.29
2017,1,5,8,0,-0.95,0,9.69,285.07
2017,1,5,9,0,-0.92,0,12.43,292.11
2017,1,5,10,0,-0.61,0,12.82,321.84
2017,1,5,11,0,-0.44,0,12.29,328.17
2017,1,5,12,0,0.14,0,12.24,331.93
2017,1,5,13,0,0.48,0,11.59,323.84
2017,1,5,14,0,0.53,0.3,23.73,350.39
2017,1,5,15,0,1.27,0,25.72,6.43
2017,1,5,16,0,0.63,0,26.58,351.43
2017,1,5,17,0,0.5,0,16.58,357.51
2017,1,5,18,0,0.29,0,11.3,9.16
2017,1,5,19,0,-0.9,0,14.39,31.7
2017,1,5,20,0,-3.09,0,13.85,65.43
2017,1,5,21,0,-4.44,0,11.9,86.53
2017,1,5,22,0,-3.26,0,6.29,113.63
2017,1,5,23,0,-2.56,0,3.22,116.57
2017,1,6,0,0,-2.55,0,2.62,105.95
2017,1,6,1,0,-2.66,0,4.74,98.75
2017,1,6,2,0,-3.17,0,4.51,61.39
2017,1,6,3,0,-2.91,0,6.38,73.61
2017,1,6,4,0,-2.45,0,7.07,75.26
2017,1,6,5,0,-1.79,0,7.57,87.27
2017,1,6,6,0,-2.59,0,8.31,107.65
2017,1,6,7,0,-3.96,0,11.25,129.81
2017,1,6,8,0,-4.42,0,11.02,128.37
2017,1,6,9,0,-4.91,0,9.29,144.46
2017,1,6,10,0,-4.84,0,7.7,142.59
2017,1,6,11,0,-3.74,0,11.63,111.8
2017,1,6,12,0,-2.88,0,14.97,99.69
2017,1,6,13,0,-2.01,0,18.45,107.02
2017,1,6,14,0,-1.78,0,20.99,95.91
2017,1,6,15,0,-1.59,0,18,90
2017,1,6,16,0,-1.59,0,16.94,87.56
2017,1,6,17,0,-1.83,0,16.58,87.51
2017,1,6,18,0,-2.35,0,14.44,94.29
2017,1,6,19,0,-3.15,0,15.6,108.85
2017,1,6,20,0,-4.34,0,12.43,112.11
2017,1,6,21,0,-4.11,0,11.5,110.14
2017,1,6,22,0,-4.55,0,12.64,109.98
2017,1,6,23,0,-4.96,0,14.37,112.07
2017,1,7,0,0,-5.27,0,17.87,108.8
2017,1,7,1,0,-5.35,0,19.35,108.43
2017,1,7,2,0,-5.44,0,18.9,107.74
2017,1,7,3,0,-5.55,0,19.47,109.44
2017,1,7,4,0,-5.63,0,18.53,114.08
2017,1,7,5,0,-5.75,0,17.24,118.71
2017,1,7,6,0,-6.06,0,17.58,124.99
2017,1,7,7,0,-6.28,0,17.88,130.1
2017,1,7,8,0,-6.15,0,17.85,131.73
2017,1,7,9,0,-5.84,0,18.58,125.54
2017,1,7,10,0,-5.33,0,17.79,125.94
2017,1,7,11,0,-3.81,0,16.68,122.66
2017,1,7,12,0,-2.43,0,14.12,109.36
2017,1,7,13,0,-0.94,0,9.69,105.07
2017,1,7,14,0,-0.54,0,5,59.74
2017,1,7,15,0,0.05,0,1.44,90
2017,1,7,16,0,0.39,0,3.42,288.43
2017,1,7,17,0,0.65,0,4.55,288.43
2017,1,7,18,0,0.63,0,2.55,315
2017,1,7,19,0,0.75,0,3.62,275.71
2017,1,7,20,0,0.37,0,8.65,272.39
2017,1,7,21,0,0.09,0,12.24,270
2017,1,7,22,0,-0.54,0,15.91,264.81
2017,1,7,23,0,-1.27,0,19.45,272.12
2017,1,8,0,0,-1.5,0,23.07,272.68
2017,1,8,1,0,-1.38,0.1,25.57,271.61
